details_id,pair,timestamp,rate,volume
rigwalds-ferocity,divine,2025-12-24T00:00:00Z,4.89,481.9
rigwalds-ferocity,divine,2025-12-23T00:00:00Z,4.68,332.0
rigwalds-ferocity,divine,2025-12-22T00:00:00Z,4.67,447.2
rigwalds-ferocity,divine,2025-12-21T00:00:00Z,4.31,317.7
rigwalds-ferocity,divine,2025-12-20T00:00:00Z,3.88,250.3
rigwalds-ferocity,divine,2025-12-19T00:00:00Z,3.92,229.1
rigwalds-ferocity,divine,2025-12-18T00:00:00Z,3.42,173.1
rigwalds-ferocity,divine,2025-12-17T00:00:00Z,2.91,91.89
rigwalds-ferocity,divine,2025-12-16T00:00:00Z,2.43,51.86
rigwalds-ferocity,exalted,2026-01-15T00:00:00Z,12063,0
rigwalds-ferocity,exalted,2026-01-14T00:00:00Z,10872,0
rigwalds-ferocity,exalted,2026-01-13T00:00:00Z,9761,0
rigwalds-ferocity,exalted,2026-01-12T00:00:00Z,9330,0
rigwalds-ferocity,exalted,2026-01-11T00:00:00Z,7366,0
rigwalds-ferocity,exalted,2026-01-10T00:00:00Z,7038,0
rigwalds-ferocity,exalted,2026-01-09T00:00:00Z,6743,0
rigwalds-ferocity,exalted,2026-01-08T00:00:00Z,4842,0
rigwalds-ferocity,exalted,2026-01-07T00:00:00Z,4846,13.22
rigwalds-ferocity,exalted,2026-01-06T00:00:00Z,4040,12.69
rigwalds-ferocity,exalted,2026-01-05T00:00:00Z,3211,19.75
rigwalds-ferocity,exalted,2026-01-04T00:00:00Z,3099,19.58
rigwalds-ferocity,exalted,2026-01-03T00:00:00Z,2570,31.09
rigwalds-ferocity,exalted,2026-01-02T00:00:00Z,2810,14.8
rigwalds-ferocity,exalted,2026-01-01T00:00:00Z,2867,25.97
rigwalds-ferocity,exalted,2025-12-31T00:00:00Z,2609,37.37
rigwalds-ferocity,exalted,2025-12-30T00:00:00Z,2577,48.36
rigwalds-ferocity,exalted,2025-12-29T00:00:00Z,1989,28.14
rigwalds-ferocity,exalted,2025-12-28T00:00:00Z,2133,94.55
rigwalds-ferocity,exalted,2025-12-27T00:00:00Z,1642,106.5
rigwalds-ferocity,exalted,2025-12-26T00:00:00Z,1569,104.4
rigwalds-ferocity,exalted,2025-12-25T00:00:00Z,1563,66.87
rigwalds-ferocity,exalted,2025-12-24T00:00:00Z,1092,105.4
rigwalds-ferocity,exalted,2025-12-23T00:00:00Z,969.1,98.96
rigwalds-ferocity,exalted,2025-12-22T00:00:00Z,938.5,77.23
rigwalds-ferocity,exalted,2025-12-21T00:00:00Z,690.8,83.51
rigwalds-ferocity,exalted,2025-12-20T00:00:00Z,521.0,87.06
rigwalds-ferocity,exalted,2025-12-19T00:00:00Z,543.8,46.62
rigwalds-ferocity,exalted,2025-12-18T00:00:00Z,391.2,76.57
rigwalds-ferocity,exalted,2025-12-17T00:00:00Z,273.6,47.26
rigwalds-ferocity,exalted,2025-12-16T00:00:00Z,226.3,35.3
rigwalds-ferocity,chaos,2026-01-15T00:00:00Z,2140,0
rigwalds-ferocity,chaos,2026-01-14T00:00:00Z,1818,0
rigwalds-ferocity,chaos,2026-01-13T00:00:00Z,2253,0
rigwalds-ferocity,chaos,2026-01-11T00:00:00Z,1082,0
rigwalds-ferocity,chaos,2026-01-10T00:00:00Z,951.5,0
rigwalds-ferocity,chaos,2026-01-09T00:00:00Z,1058,0
rigwalds-ferocity,chaos,2026-01-08T00:00:00Z,821.8,0
rigwalds-ferocity,chaos,2026-01-07T00:00:00Z,1032,0
rigwalds-ferocity,chaos,2026-01-06T00:00:00Z,684,0
rigwalds-ferocity,chaos,2026-01-05T00:00:00Z,467.4,0
rigwalds-ferocity,chaos,2026-01-04T00:00:00Z,465.3,0
rigwalds-ferocity,chaos,2026-01-03T00:00:00Z,795.4,0
rigwalds-ferocity,chaos,2026-01-02T00:00:00Z,1109,0
rigwalds-ferocity,chaos,2026-01-01T00:00:00Z,873.2,0
rigwalds-ferocity,chaos,2025-12-31T00:00:00Z,714.9,16.62
rigwalds-ferocity,chaos,2025-12-30T00:00:00Z,523.7,27.88
rigwalds-ferocity,chaos,2025-12-29T00:00:00Z,399.6,38.11
rigwalds-ferocity,chaos,2025-12-28T00:00:00Z,281.0,97.68
rigwalds-ferocity,chaos,2025-12-27T00:00:00Z,174.2,52.9
rigwalds-ferocity,chaos,2025-12-26T00:00:00Z,215.7,30.27
rigwalds-ferocity,chaos,2025-12-25T00:00:00Z,314.0,6.89
rigwalds-ferocity,chaos,2025-12-24T00:00:00Z,281.9,28.43
rigwalds-ferocity,chaos,2025-12-23T00:00:00Z,273.9,35.24
rigwalds-ferocity,chaos,2025-12-22T00:00:00Z,211.1,28.12
rigwalds-ferocity,chaos,2025-12-21T00:00:00Z,197.8,7.69
rigwalds-ferocity,chaos,2025-12-20T00:00:00Z,203.2,0
rigwalds-ferocity,chaos,2025-12-19T00:00:00Z,270.2,0
rigwalds-ferocity,chaos,2025-12-18T00:00:00Z,154.9,0
rigwalds-ferocity,chaos,2025-12-17T00:00:00Z,204.8,0
rigwalds-ferocity,chaos,2025-12-16T00:00:00Z,138.8,0
ixchels-torment,divine,2026-01-15T00:00:00Z,57.71,1097
ixchels-torment,divine,2026-01-14T00:00:00Z,39.01,1169
ixchels-torment,divine,2026-01-13T00:00:00Z,35.17,1379
ixchels-torment,divine,2026-01-12T00:00:00Z,36.68,1269
ixchels-torment,divine,2026-01-11T00:00:00Z,31.86,1480
ixchels-torment,divine,2026-01-10T00:00:00Z,39.37,1639
ixchels-torment,divine,2026-01-09T00:00:00Z,38.86,1782
ixchels-torment,divine,2026-01-08T00:00:00Z,36.98,1469
ixchels-torment,divine,2026-01-07T00:00:00Z,38.12,1635
ixchels-torment,divine,2026-01-06T00:00:00Z,26.72,995.7
ixchels-torment,divine,2026-01-05T00:00:00Z,22.67,938.3
ixchels-torment,divine,2026-01-04T00:00:00Z,15.28,544.3
ixchels-torment,divine,2026-01-03T00:00:00Z,27.28,737.9
ixchels-torment,divine,2026-01-02T00:00:00Z,31.13,1063
ixchels-torment,divine,2026-01-01T00:00:00Z,19.57,729.2
ixchels-torment,divine,2025-12-31T00:00:00Z,15.74,523.2
ixchels-torment,divine,2025-12-30T00:00:00Z,15.34,496.5
ixchels-torment,divine,2025-12-29T00:00:00Z,18.69,435.3
ixchels-torment,divine,2025-12-28T00:00:00Z,14.51,520.1
ixchels-torment,divine,2025-12-27T00:00:00Z,15.08,462.7
ixchels-torment,divine,2025-12-26T00:00:00Z,14.14,437.7
ixchels-torment,divine,2025-12-25T00:00:00Z,12.48,315.3
ixchels-torment,divine,2025-12-24T00:00:00Z,12.12,352.2
ixchels-torment,divine,2025-12-23T00:00:00Z,9.99,211.1
ixchels-torment,divine,2025-12-22T00:00:00Z,10.1,289.7
ixchels-torment,divine,2025-12-21T00:00:00Z,5.77,119.7
ixchels-torment,divine,2025-12-20T00:00:00Z,4.64,78.78
ixchels-torment,divine,2025-12-19T00:00:00Z,3.41,29.23
ixchels-torment,divine,2025-12-18T00:00:00Z,3.28,22.33
ixchels-torment,divine,2025-12-17T00:00:00Z,1.81,3.62
ixchels-torment,divine,2025-12-16T00:00:00Z,1,0
ixchels-torment,exalted,2026-01-15T00:00:00Z,10000,0
ixchels-torment,exalted,2026-01-14T00:00:00Z,8765,0
ixchels-torment,exalted,2026-01-13T00:00:00Z,8000,0
ixchels-torment,exalted,2026-01-11T00:00:00Z,7373,0
ixchels-torment,exalted,2026-01-10T00:00:00Z,2524,0
ixchels-torment,exalted,2026-01-09T00:00:00Z,7477,0
ixchels-torment,exalted,2026-01-08T00:00:00Z,5668,0
ixchels-torment,exalted,2026-01-07T00:00:00Z,4858,0
ixchels-torment,exalted,2026-01-06T00:00:00Z,3482,0
ixchels-torment,exalted,2026-01-05T00:00:00Z,3560,0
ixchels-torment,exalted,2026-01-04T00:00:00Z,1516,4.66
ixchels-torment,exalted,2026-01-03T00:00:00Z,3117,3.14
ixchels-torment,exalted,2026-01-02T00:00:00Z,4000,0
ixchels-torment,exalted,2026-01-01T00:00:00Z,2965,0
ixchels-torment,exalted,2025-12-31T00:00:00Z,2211,0
ixchels-torment,exalted,2025-12-30T00:00:00Z,2660,0
ixchels-torment,exalted,2025-12-29T00:00:00Z,1978,0
ixchels-torment,exalted,2025-12-28T00:00:00Z,3965,0
ixchels-torment,exalted,2025-12-27T00:00:00Z,3816,0
ixchels-torment,exalted,2025-12-26T00:00:00Z,3064,0
ixchels-torment,exalted,2025-12-25T00:00:00Z,1580,0
ixchels-torment,exalted,2025-12-24T00:00:00Z,3137,0
ixchels-torment,exalted,2025-12-23T00:00:00Z,1633,0
ixchels-torment,exalted,2025-12-22T00:00:00Z,1621,6.34
ixchels-torment,exalted,2025-12-21T00:00:00Z,891.2,8.15
ixchels-torment,exalted,2025-12-20T00:00:00Z,618.8,10.85
ixchels-torment,exalted,2025-12-19T00:00:00Z,441.4,4.98
ixchels-torment,exalted,2025-12-18T00:00:00Z,326.8,6.23
ixchels-torment,exalted,2025-12-17T00:00:00Z,47.84,1.86
ixchels-torment,exalted,2025-12-16T00:00:00Z,30.63,1.11
ixchels-torment,chaos,2026-01-15T00:00:00Z,201,0
ixchels-torment,chaos,2026-01-12T00:00:00Z,1241,0
ixchels-torment,chaos,2026-01-09T00:00:00Z,999,0
ixchels-torment,chaos,2026-01-05T00:00:00Z,718,0
ixchels-torment,chaos,2026-01-04T00:00:00Z,406,0
ixchels-torment,chaos,2026-01-03T00:00:00Z,928.5,0
ixchels-torment,chaos,2026-01-02T00:00:00Z,1450,0
ixchels-torment,chaos,2025-12-30T00:00:00Z,904.5,0
ixchels-torment,chaos,2025-12-28T00:00:00Z,245,0
ixchels-torment,chaos,2025-12-27T00:00:00Z,181.8,0
ixchels-torment,chaos,2025-12-26T00:00:00Z,162,0
ixchels-torment,chaos,2025-12-25T00:00:00Z,160,0
ixchels-torment,chaos,2025-12-24T00:00:00Z,155,0
ixchels-torment,chaos,2025-12-21T00:00:00Z,68.67,0
ixchels-torment,chaos,2025-12-19T00:00:00Z,146.5,0
ixchels-torment,chaos,2025-12-18T00:00:00Z,27,0
ixchels-torment,chaos,2025-12-17T00:00:00Z,20,0
ixchels-torment,chaos,2025-12-16T00:00:00Z,15.38,0
uhtreds-exodus,divine,2026-01-15T00:00:00Z,28.86,1616
uhtreds-exodus,divine,2026-01-14T00:00:00Z,22.97,1361
uhtreds-exodus,divine,2026-01-13T00:00:00Z,21.29,2000
uhtreds-exodus,divine,2026-01-12T00:00:00Z,15.08,1057
uhtreds-exodus,divine,2026-01-11T00:00:00Z,14.2,1282
uhtreds-exodus,divine,2026-01-10T00:00:00Z,11.58,879.6
uhtreds-exodus,divine,2026-01-09T00:00:00Z,10.97,888.9
uhtreds-exodus,divine,2026-01-08T00:00:00Z,9.56,683.2
uhtreds-exodus,divine,2026-01-07T00:00:00Z,8.94,675.9
uhtreds-exodus,divine,2026-01-06T00:00:00Z,8.26,615.0
uhtreds-exodus,divine,2026-01-05T00:00:00Z,7.62,631.2
uhtreds-exodus,divine,2026-01-04T00:00:00Z,7.85,601.7
uhtreds-exodus,divine,2026-01-03T00:00:00Z,11.76,770.3
uhtreds-exodus,divine,2026-01-02T00:00:00Z,12.44,1177
uhtreds-exodus,divine,2026-01-01T00:00:00Z,10.67,687.2
uhtreds-exodus,divine,2025-12-31T00:00:00Z,7.46,614.2
uhtreds-exodus,divine,2025-12-30T00:00:00Z,4.91,436.6
uhtreds-exodus,divine,2025-12-29T00:00:00Z,4.94,230.7
uhtreds-exodus,divine,2025-12-28T00:00:00Z,4.96,281.9
uhtreds-exodus,divine,2025-12-27T00:00:00Z,4.02,209.2
uhtreds-exodus,divine,2025-12-26T00:00:00Z,3.03,104.3
uhtreds-exodus,divine,2025-12-25T00:00:00Z,2.7,80.52
uhtreds-exodus,divine,2025-12-24T00:00:00Z,3.46,94.2
uhtreds-exodus,divine,2025-12-23T00:00:00Z,3.05,54.24
uhtreds-exodus,divine,2025-12-22T00:00:00Z,2.86,52.16
uhtreds-exodus,divine,2025-12-21T00:00:00Z,2.66,43.39
uhtreds-exodus,divine,2025-12-20T00:00:00Z,2.41,32.34
uhtreds-exodus,divine,2025-12-19T00:00:00Z,2.25,11.92
uhtreds-exodus,divine,2025-12-18T00:00:00Z,2.14,13.65
uhtreds-exodus,divine,2025-12-17T00:00:00Z,2.63,12.19
uhtreds-exodus,divine,2025-12-16T00:00:00Z,2.19,6.54
uhtreds-exodus,exalted,2026-01-15T00:00:00Z,3416,0
uhtreds-exodus,exalted,2026-01-14T00:00:00Z,3420,0
uhtreds-exodus,exalted,2026-01-13T00:00:00Z,3746,0
uhtreds-exodus,exalted,2026-01-12T00:00:00Z,4006,0
uhtreds-exodus,exalted,2026-01-11T00:00:00Z,3267,0
uhtreds-exodus,exalted,2026-01-09T00:00:00Z,2110,0
uhtreds-exodus,exalted,2026-01-08T00:00:00Z,2142,0
uhtreds-exodus,exalted,2026-01-07T00:00:00Z,1595,0
uhtreds-exodus,exalted,2026-01-06T00:00:00Z,1283,0
uhtreds-exodus,exalted,2026-01-05T00:00:00Z,1253,0
uhtreds-exodus,exalted,2026-01-04T00:00:00Z,1930,0
uhtreds-exodus,exalted,2026-01-03T00:00:00Z,1875,0
uhtreds-exodus,exalted,2026-01-02T00:00:00Z,2196,0
uhtreds-exodus,exalted,2026-01-01T00:00:00Z,2735,0
uhtreds-exodus,exalted,2025-12-31T00:00:00Z,2430,0
uhtreds-exodus,exalted,2025-12-30T00:00:00Z,2067,6.43
uhtreds-exodus,exalted,2025-12-29T00:00:00Z,2229,5.55
uhtreds-exodus,exalted,2025-12-28T00:00:00Z,1804,5.82
uhtreds-exodus,exalted,2025-12-27T00:00:00Z,1226,11.92
uhtreds-exodus,exalted,2025-12-26T00:00:00Z,840.6,19.24
uhtreds-exodus,exalted,2025-12-25T00:00:00Z,728.2,23.77
uhtreds-exodus,exalted,2025-12-24T00:00:00Z,807.1,17.62
uhtreds-exodus,exalted,2025-12-23T00:00:00Z,643.1,20.07
uhtreds-exodus,exalted,2025-12-22T00:00:00Z,549.7,21.97
uhtreds-exodus,exalted,2025-12-21T00:00:00Z,457.6,14.0
uhtreds-exodus,exalted,2025-12-20T00:00:00Z,327.6,10.59
uhtreds-exodus,exalted,2025-12-19T00:00:00Z,270.7,11.18
uhtreds-exodus,exalted,2025-12-18T00:00:00Z,233.2,6.06
uhtreds-exodus,exalted,2025-12-17T00:00:00Z,241.3,5.07
uhtreds-exodus,exalted,2025-12-16T00:00:00Z,162.3,4.35
uhtreds-exodus,chaos,2026-01-15T00:00:00Z,812,0
uhtreds-exodus,chaos,2026-01-14T00:00:00Z,804,0
uhtreds-exodus,chaos,2026-01-13T00:00:00Z,718.8,0
uhtreds-exodus,chaos,2026-01-12T00:00:00Z,707,0
uhtreds-exodus,chaos,2026-01-11T00:00:00Z,721,0
uhtreds-exodus,chaos,2026-01-10T00:00:00Z,716.5,0
uhtreds-exodus,chaos,2026-01-09T00:00:00Z,605.6,0
uhtreds-exodus,chaos,2026-01-08T00:00:00Z,418.9,0
uhtreds-exodus,chaos,2026-01-07T00:00:00Z,449.4,0
uhtreds-exodus,chaos,2026-01-06T00:00:00Z,346.2,0
uhtreds-exodus,chaos,2026-01-05T00:00:00Z,394.6,0
uhtreds-exodus,chaos,2026-01-04T00:00:00Z,374.8,0
uhtreds-exodus,chaos,2026-01-03T00:00:00Z,593.5,0
uhtreds-exodus,chaos,2026-01-02T00:00:00Z,975.8,0
uhtreds-exodus,chaos,2026-01-01T00:00:00Z,822,0
uhtreds-exodus,chaos,2025-12-31T00:00:00Z,692.7,0
uhtreds-exodus,chaos,2025-12-30T00:00:00Z,442.9,12.5
uhtreds-exodus,chaos,2025-12-29T00:00:00Z,376.3,7.73
uhtreds-exodus,chaos,2025-12-28T00:00:00Z,244.9,25.28
uhtreds-exodus,chaos,2025-12-27T00:00:00Z,138.6,15.73
uhtreds-exodus,chaos,2025-12-26T00:00:00Z,122.1,4.79
uhtreds-exodus,chaos,2025-12-25T00:00:00Z,173.8,3.75
uhtreds-exodus,chaos,2025-12-24T00:00:00Z,244.5,4.75
uhtreds-exodus,chaos,2025-12-23T00:00:00Z,147.0,0
uhtreds-exodus,chaos,2025-12-22T00:00:00Z,113.8,2.98
uhtreds-exodus,chaos,2025-12-21T00:00:00Z,67.5,0
uhtreds-exodus,chaos,2025-12-20T00:00:00Z,100,0
uhtreds-exodus,chaos,2025-12-19T00:00:00Z,169,0
uhtreds-exodus,chaos,2025-12-18T00:00:00Z,118,0
ataluis-bloodletting,divine,2026-01-15T00:00:00Z,22.79,3943
ataluis-bloodletting,divine,2026-01-14T00:00:00Z,20.57,4071
ataluis-bloodletting,divine,2026-01-13T00:00:00Z,19.24,5069
ataluis-bloodletting,divine,2026-01-12T00:00:00Z,16.05,4937
ataluis-bloodletting,divine,2026-01-11T00:00:00Z,12.18,4146
ataluis-bloodletting,divine,2026-01-10T00:00:00Z,11.44,2809
ataluis-bloodletting,divine,2026-01-09T00:00:00Z,11.55,2859
ataluis-bloodletting,divine,2026-01-08T00:00:00Z,11.06,2079
ataluis-bloodletting,divine,2026-01-07T00:00:00Z,10.43,2668
ataluis-bloodletting,divine,2026-01-06T00:00:00Z,9.87,2575
ataluis-bloodletting,divine,2026-01-05T00:00:00Z,8.38,2314
ataluis-bloodletting,divine,2026-01-04T00:00:00Z,9.01,2359
ataluis-bloodletting,divine,2026-01-03T00:00:00Z,12.99,3149
ataluis-bloodletting,divine,2026-01-02T00:00:00Z,13.62,5165
ataluis-bloodletting,divine,2026-01-01T00:00:00Z,8.49,2375
ataluis-bloodletting,divine,2025-12-31T00:00:00Z,7.07,1601
ataluis-bloodletting,divine,2025-12-30T00:00:00Z,4.73,1410
ataluis-bloodletting,divine,2025-12-29T00:00:00Z,3.36,596.6
ataluis-bloodletting,divine,2025-12-28T00:00:00Z,2.91,597.1
ataluis-bloodletting,divine,2025-12-27T00:00:00Z,3.12,413.4
ataluis-bloodletting,divine,2025-12-26T00:00:00Z,3.48,592.6
ataluis-bloodletting,divine,2025-12-25T00:00:00Z,3.39,402.3
ataluis-bloodletting,divine,2025-12-24T00:00:00Z,2.85,374.7
ataluis-bloodletting,divine,2025-12-23T00:00:00Z,2.54,209.7
ataluis-bloodletting,divine,2025-12-22T00:00:00Z,2.49,190.3
ataluis-bloodletting,divine,2025-12-21T00:00:00Z,2.47,228.6
ataluis-bloodletting,divine,2025-12-20T00:00:00Z,1.83,156.8
ataluis-bloodletting,divine,2025-12-19T00:00:00Z,1.46,100.7
ataluis-bloodletting,divine,2025-12-18T00:00:00Z,1.06,46.6
ataluis-bloodletting,divine,2025-12-17T00:00:00Z,1.1,45.31
ataluis-bloodletting,divine,2025-12-16T00:00:00Z,1.09,29
ataluis-bloodletting,exalted,2026-01-15T00:00:00Z,6100,0
ataluis-bloodletting,exalted,2026-01-14T00:00:00Z,6188,0
ataluis-bloodletting,exalted,2026-01-13T00:00:00Z,5207,15.55
ataluis-bloodletting,exalted,2026-01-12T00:00:00Z,4369,31.06
ataluis-bloodletting,exalted,2026-01-11T00:00:00Z,3658,73.06
ataluis-bloodletting,exalted,2026-01-10T00:00:00Z,3750,31.73
ataluis-bloodletting,exalted,2026-01-09T00:00:00Z,3600,52.08
ataluis-bloodletting,exalted,2026-01-08T00:00:00Z,3276,54.91
ataluis-bloodletting,exalted,2026-01-07T00:00:00Z,2916,79.04
ataluis-bloodletting,exalted,2026-01-06T00:00:00Z,2663,61.24
ataluis-bloodletting,exalted,2026-01-05T00:00:00Z,2166,104.6
ataluis-bloodletting,exalted,2026-01-04T00:00:00Z,2194,91.92
ataluis-bloodletting,exalted,2026-01-03T00:00:00Z,3051,57.34
ataluis-bloodletting,exalted,2026-01-02T00:00:00Z,2893,80.42
ataluis-bloodletting,exalted,2026-01-01T00:00:00Z,2253,110.7
ataluis-bloodletting,exalted,2025-12-31T00:00:00Z,2458,81.33
ataluis-bloodletting,exalted,2025-12-30T00:00:00Z,1690,270.1
ataluis-bloodletting,exalted,2025-12-29T00:00:00Z,1302,168.7
ataluis-bloodletting,exalted,2025-12-28T00:00:00Z,1091,274.4
ataluis-bloodletting,exalted,2025-12-27T00:00:00Z,1145,220.9
ataluis-bloodletting,exalted,2025-12-26T00:00:00Z,1149,295.6
ataluis-bloodletting,exalted,2025-12-25T00:00:00Z,946.1,270.8
ataluis-bloodletting,exalted,2025-12-24T00:00:00Z,657.6,405.7
ataluis-bloodletting,exalted,2025-12-23T00:00:00Z,545.6,249.1
ataluis-bloodletting,exalted,2025-12-22T00:00:00Z,521.6,261.7
ataluis-bloodletting,exalted,2025-12-21T00:00:00Z,412.2,195.9
ataluis-bloodletting,exalted,2025-12-20T00:00:00Z,240.6,197.5
ataluis-bloodletting,exalted,2025-12-19T00:00:00Z,182.6,98.7
ataluis-bloodletting,exalted,2025-12-18T00:00:00Z,119.8,86.03
ataluis-bloodletting,exalted,2025-12-17T00:00:00Z,102.5,65.79
ataluis-bloodletting,exalted,2025-12-16T00:00:00Z,100.6,40.23
ataluis-bloodletting,chaos,2026-01-15T00:00:00Z,1169,0
ataluis-bloodletting,chaos,2026-01-14T00:00:00Z,1266,0
ataluis-bloodletting,chaos,2026-01-13T00:00:00Z,1153,0
ataluis-bloodletting,chaos,2026-01-12T00:00:00Z,921.1,26.61
ataluis-bloodletting,chaos,2026-01-11T00:00:00Z,598.1,30.99
ataluis-bloodletting,chaos,2026-01-10T00:00:00Z,711.6,14.63
ataluis-bloodletting,chaos,2026-01-09T00:00:00Z,701.9,36.54
ataluis-bloodletting,chaos,2026-01-08T00:00:00Z,640.2,42.59
ataluis-bloodletting,chaos,2026-01-07T00:00:00Z,544.8,39.26
ataluis-bloodletting,chaos,2026-01-06T00:00:00Z,451.8,31.79
ataluis-bloodletting,chaos,2026-01-05T00:00:00Z,365.2,36.97
ataluis-bloodletting,chaos,2026-01-04T00:00:00Z,470.3,36.7
ataluis-bloodletting,chaos,2026-01-03T00:00:00Z,1019,13.63
ataluis-bloodletting,chaos,2026-01-02T00:00:00Z,1039,32.02
ataluis-bloodletting,chaos,2026-01-01T00:00:00Z,721.5,90.48
ataluis-bloodletting,chaos,2025-12-31T00:00:00Z,668.0,109.4
ataluis-bloodletting,chaos,2025-12-30T00:00:00Z,382.4,310.8
ataluis-bloodletting,chaos,2025-12-29T00:00:00Z,234.8,114.9
ataluis-bloodletting,chaos,2025-12-28T00:00:00Z,146.8,232.2
ataluis-bloodletting,chaos,2025-12-27T00:00:00Z,119.2,112.2
ataluis-bloodletting,chaos,2025-12-26T00:00:00Z,159.1,96.51
ataluis-bloodletting,chaos,2025-12-25T00:00:00Z,207.9,65.7
ataluis-bloodletting,chaos,2025-12-24T00:00:00Z,172.7,86.57
ataluis-bloodletting,chaos,2025-12-23T00:00:00Z,157.1,63.44
ataluis-bloodletting,chaos,2025-12-22T00:00:00Z,110.0,75.62
ataluis-bloodletting,chaos,2025-12-21T00:00:00Z,125.0,19.5
ataluis-bloodletting,chaos,2025-12-20T00:00:00Z,108.8,14.02
ataluis-bloodletting,chaos,2025-12-19T00:00:00Z,97.11,5.0
ataluis-bloodletting,chaos,2025-12-18T00:00:00Z,70.11,4.56
ataluis-bloodletting,chaos,2025-12-17T00:00:00Z,95.72,11.8
ataluis-bloodletting,chaos,2025-12-16T00:00:00Z,76.44,12.55
xophs-pyre,divine,2026-01-15T00:00:00Z,12.74,471.3
xophs-pyre,divine,2026-01-14T00:00:00Z,11.49,536.7
xophs-pyre,divine,2026-01-13T00:00:00Z,11.67,619.8
xophs-pyre,divine,2026-01-12T00:00:00Z,12.06,596.8
xophs-pyre,divine,2026-01-11T00:00:00Z,13.18,855.7
xophs-pyre,divine,2026-01-10T00:00:00Z,11.65,785.8
xophs-pyre,divine,2026-01-09T00:00:00Z,10.34,632.4
xophs-pyre,divine,2026-01-08T00:00:00Z,10.49,608.5
xophs-pyre,divine,2026-01-07T00:00:00Z,10.97,668.2
xophs-pyre,divine,2026-01-06T00:00:00Z,13.01,621.1
xophs-pyre,divine,2026-01-05T00:00:00Z,12.4,804.9
xophs-pyre,divine,2026-01-04T00:00:00Z,13.04,773.1
xophs-pyre,divine,2026-01-03T00:00:00Z,17.66,900.0
xophs-pyre,divine,2026-01-02T00:00:00Z,15.5,928.5
xophs-pyre,divine,2026-01-01T00:00:00Z,14.38,768.6
xophs-pyre,divine,2025-12-31T00:00:00Z,10.53,618.2
xophs-pyre,divine,2025-12-30T00:00:00Z,10.14,565.2
xophs-pyre,divine,2025-12-29T00:00:00Z,9.24,415.1
xophs-pyre,divine,2025-12-28T00:00:00Z,9.36,495.3
xophs-pyre,divine,2025-12-27T00:00:00Z,9.29,466.0
xophs-pyre,divine,2025-12-26T00:00:00Z,9.23,514.7
xophs-pyre,divine,2025-12-25T00:00:00Z,9.09,401.2
xophs-pyre,divine,2025-12-24T00:00:00Z,11.1,498.2
xophs-pyre,divine,2025-12-23T00:00:00Z,12.13,430.3
xophs-pyre,divine,2025-12-22T00:00:00Z,11.49,572.2
xophs-pyre,divine,2025-12-21T00:00:00Z,5.79,222.1
xophs-pyre,divine,2025-12-20T00:00:00Z,6.65,177.1
xophs-pyre,divine,2025-12-19T00:00:00Z,6.76,152.5
xophs-pyre,divine,2025-12-18T00:00:00Z,6.54,161.6
xophs-pyre,divine,2025-12-17T00:00:00Z,5.91,61.72
xophs-pyre,divine,2025-12-16T00:00:00Z,7.08,62.45
xophs-pyre,exalted,2026-01-15T00:00:00Z,2070,0
xophs-pyre,exalted,2026-01-14T00:00:00Z,2225,0
xophs-pyre,exalted,2026-01-13T00:00:00Z,1912,0
xophs-pyre,exalted,2026-01-12T00:00:00Z,2026,0
xophs-pyre,exalted,2026-01-11T00:00:00Z,2418,0
xophs-pyre,exalted,2026-01-10T00:00:00Z,2253,0
xophs-pyre,exalted,2026-01-09T00:00:00Z,1806,0
xophs-pyre,exalted,2026-01-08T00:00:00Z,2721,0
xophs-pyre,exalted,2026-01-07T00:00:00Z,2059,0
xophs-pyre,exalted,2026-01-06T00:00:00Z,1947,0
xophs-pyre,exalted,2026-01-05T00:00:00Z,1815,0
xophs-pyre,exalted,2026-01-04T00:00:00Z,3136,0
xophs-pyre,exalted,2026-01-03T00:00:00Z,2186,0
xophs-pyre,exalted,2026-01-02T00:00:00Z,3187,0
xophs-pyre,exalted,2026-01-01T00:00:00Z,3144,0
xophs-pyre,exalted,2025-12-31T00:00:00Z,2226,0
xophs-pyre,exalted,2025-12-30T00:00:00Z,3081,0
xophs-pyre,exalted,2025-12-29T00:00:00Z,2837,0
xophs-pyre,exalted,2025-12-28T00:00:00Z,2695,8.61
xophs-pyre,exalted,2025-12-27T00:00:00Z,2454,7.75
xophs-pyre,exalted,2025-12-26T00:00:00Z,2475,0
xophs-pyre,exalted,2025-12-25T00:00:00Z,2029,0
xophs-pyre,exalted,2025-12-24T00:00:00Z,1960,0
xophs-pyre,exalted,2025-12-23T00:00:00Z,2181,0
xophs-pyre,exalted,2025-12-22T00:00:00Z,1617,0
xophs-pyre,exalted,2025-12-21T00:00:00Z,923.8,11.02
xophs-pyre,exalted,2025-12-20T00:00:00Z,938.3,8.02
xophs-pyre,exalted,2025-12-19T00:00:00Z,883.2,2.4
xophs-pyre,exalted,2025-12-18T00:00:00Z,681.1,5.16
xophs-pyre,exalted,2025-12-17T00:00:00Z,562.8,3.15
xophs-pyre,exalted,2025-12-16T00:00:00Z,431.7,3.13
xophs-pyre,chaos,2026-01-15T00:00:00Z,42.5,0
xophs-pyre,chaos,2026-01-14T00:00:00Z,263.8,0
xophs-pyre,chaos,2026-01-13T00:00:00Z,448.8,0
